gbifID,scientificName,family,order,eventDate,basisOfRecord,decimalLatitude,decimalLongitude,stateProvince,datasetName,recordedBy,n_individuals
5415311643,"Lathrotriccus euleri (Cabanis, 1868)",Tyrannidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.643545,-43.52514,Minas Gerais,,obsr1359206,1
3745700176,"Turdus rufiventris Vieillot, 1818",Turdidae,Passeriformes,1973-07-24,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Otávio Cardozo de Oliveira,6
5164096410,"Thalurania glaucopis (J.F.Gmelin, 1788)",Trochilidae,Apodiformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,10
5070006951,"Colonia colonus (Vieillot, 1818)",Tyrannidae,Passeriformes,2025-02-14T17:31,HUMAN_OBSERVATION,-20.099585,-43.485049,Minas Gerais,iNaturalist research-grade observations,filipeprates,4
3745700211,"Piranga flava (Vieillot, 1822)",Cardinalidae,Passeriformes,1973-09-03,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Otávio Cardozo de Oliveira,5
5408868355,"Hemithraupis ruficapilla (Vieillot, 1818)",Thraupidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.635796,-43.524536,Minas Gerais,,obsr1359206,3
5640631112,"Tyrannus albogularis Burmeister, 1856",Tyrannidae,Passeriformes,2024-02-03,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,9
5070108945,"Stilpnia cayana (Linnaeus, 1766)",Thraupidae,Passeriformes,2025-02-14T15:27,HUMAN_OBSERVATION,-20.100527,-43.485054,Minas Gerais,iNaturalist research-grade observations,filipeprates,5
5394999561,"Coereba flaveola (Linnaeus, 1758)",Thraupidae,Passeriformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,1
5322635150,"Synallaxis spixi P.L.Sclater, 1856",Furnariidae,Passeriformes,2024-01-29,HUMAN_OBSERVATION,-20.097414,-43.485508,Minas Gerais,,obsr553166,4
5164122343,"Cranioleuca pallida (Wied-Neuwied, 1831)",Furnariidae,Passeriformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,7
5357503933,"Coereba flaveola (Linnaeus, 1758)",Thraupidae,Passeriformes,2024-01-29,HUMAN_OBSERVATION,-20.097754,-43.48859,Minas Gerais,,obsr3066956,7
5564883059,"Pitangus sulphuratus (Linnaeus, 1766)",Tyrannidae,Passeriformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,1
5164142396,"Pardirallus nigricans (Vieillot, 1819)",Rallidae,Gruiformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,5
5355908899,"Gnorimopsar chopi (Vieillot, 1819)",Icteridae,Passeriformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,7
3745700565,"Colibri serrirostris (Vieillot, 1816)",Trochilidae,Apodiformes,1973-07-22,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Otávio Cardozo de Oliveira,8
5381211163,"Columbina talpacoti (Temminck, 1810)",Columbidae,Columbiformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,7
5428544153,"Ramphastos toco P.L.S.Müller, 1776",Ramphastidae,Piciformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,10
3745700132,"Mimus saturninus (Lichtenstein, 1823)",Mimidae,Passeriformes,1973-09-05,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Ivan Sazima,8
5063284850,"Penelope obscura Temminck, 1815",Cracidae,Galliformes,2025-01-13T11:16,HUMAN_OBSERVATION,-20.097667,-43.488809,Minas Gerais,iNaturalist research-grade observations,Diego Rolim,1
2713249668,"Turdus rufiventris Vieillot, 1818",Turdidae,Passeriformes,2016-10-15,HUMAN_OBSERVATION,-19.52946,-43.73666,Minas Gerais,,obsr3541,1
5307098939,"Turdus rufiventris Vieillot, 1818",Turdidae,Passeriformes,2024-01-29,HUMAN_OBSERVATION,-20.097414,-43.485508,Minas Gerais,,obsr3066956,8
5164042358,"Phaethornis eurynome (R.Lesson, 1832)",Trochilidae,Apodiformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,5
5368901040,"Columbina squammata (R.Lesson, 1831)",Columbidae,Columbiformes,2024-02-03,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,10
5164028397,"Herpsilochmus atricapillus Pelzeln, 1868",Thamnophilidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,8
3745700229,"Turdus leucomelas Vieillot, 1818",Turdidae,Passeriformes,1973-07-21,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Otávio Cardozo de Oliveira,10
5348333994,"Sicalis flaveola (Linnaeus, 1766)",Thraupidae,Passeriformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,4
4374947417,"Cyanocorax cristatellus (Temminck, 1823)",Corvidae,Passeriformes,2022-08-21,HUMAN_OBSERVATION,-19.488182,-43.732853,Minas Gerais,,obsr467819,5
4833896184,"Columbina talpacoti (Temminck, 1810)",Columbidae,Columbiformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,5
2781357736,"Coryphospingus pileatus (Wied-Neuwied, 1821)",Thraupidae,Passeriformes,2016-10-16,HUMAN_OBSERVATION,-19.52946,-43.73666,Minas Gerais,,obsr3541,3
2194444164,"Turdus leucomelas Vieillot, 1818",Turdidae,Passeriformes,2016-10-14,HUMAN_OBSERVATION,-19.52946,-43.73666,Minas Gerais,,obsr3541,5
5634567298,"Sporophila leucoptera (Vieillot, 1817)",Thraupidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,4
3230422842,"Sicalis flaveola (Linnaeus, 1766)",Thraupidae,Passeriformes,2020-02-23,HUMAN_OBSERVATION,-20.343294,-46.84829,Minas Gerais,,obsr1211577,1
5164032389,"Phacellodomus rufifrons (Wied-Neuwied, 1821)",Furnariidae,Passeriformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,9
5167443206,"Machetornis rixosa (Vieillot, 1819)",Tyrannidae,Passeriformes,2025-05-14T09:40,HUMAN_OBSERVATION,-19.526294,-43.727825,Minas Gerais,iNaturalist research-grade observations,Túlio Torres,6
